sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;lÃ­nea_credito
M;comercial;comidas rapidas;popular;2;1.0;2018-04-23;6000000.0;microempresarial
M;comercial;variedades;villa del socorro;1;2.0;2016-09-12;6000000.0;microempresarial
M;comercial;tienda;20 de julio;2;13.0;2016-04-19;6500000.0;microempresarial
M;servicio;peluqueria;barrio caicedo;1;9.0;2016-06-14;5000000.0;microempresarial
M;servicio;barberia;el socorro;1;13.0;2017-05-30;7370000.0;microempresarial
M;comercial;variedades;enciso;1;8.0;2016-09-27;6800000.0;microempresarial
M;comercial;tienda;popular;2;1.0;2018-03-01;7800000.0;microempresarial
M;comercial;fabrica de;santa_cruz;1;2.0;2019-01-23;8281160.0;Microempresarial
M;servicio;barberia;centro admtivo;2;10.0;2019-05-06;3000000.0;microempresarial
M;comercial;miscelanea;playon de los;1;2.0;2018-07-11;7800000.0;microempresarial
M;comercial;licorera;el salvador;3;9.0;2016-11-22;6890000.0;microempresarial
M;comercial;variedades;campo valdes no. 1;3;4.0;2017-03-08;7377000.0;microempresarial
M;comercial;comidas rapidas;santa cruz;2;2.0;2018-05-10;7800000.0;microempresarial
M;industrial;fabrica-de-calzado;robledo;2;7.0;2018-03-16;7800000.0;microempresarial
M;servicio;recreativo-educativo;la esperanza;3;6.0;2016-03-07;6890000.0;MICROEMPRESARIAL
M;comercial;comidas rapidas;san javier no.1;1;13.0;2018-02-21;6500000.0;microempresarial
M;comercial;mantenimiento en;calasanz;3;12.0;2018-11-30;7800000.0;microempresarial
M;comercial;bares;santo domingo savio;1;1.0;;3000000.0;microempresarial
M;servicio;tienda;buenos aires;1;9.0;2017-06-06;7300000.0;microempresarial
M;industrial;carpinteria;manrique oriental;1;3.0;2017-07-18;7377000.0;microempresarial
M;servicio;mantenimiento en;san diego;1;10.0;2017-11-21;4000000.0;microempresarial
M;comercial;variedades;manrique central no. 1;2;4.0;2016-09-22;5000000.0;microempresarial
M;comercial;restaurante;santa-cruz;1;2.0;2017-03-14;4000000.0;microempresarial
M;servicio;bares;san javier no.1;2;13.0;2018-07-16;5000000.0;microempresarial
M;industrial;fabrica de;20 de julio;1;13.0;2016-11-22;5000000.0;Microempresarial
M;comercial;almacen de ropa en;florencia;1;5.0;2018-04-26;5000000.0;microempresarial
M;comercial;fabrica de alimentos;la floresta;1;12.0;2016-08-02;4000000.0;microempresarial
M;servicio;restaurante;santa lucia;3;12.0;2019-01-15;4000000.0;microempresarial
M;comercial;taller de electronica;manrique central no. 1;1;4.0;2018-10-11;5000000.0;microempresarial
M;comercial;variedades;las palmas;3;10.0;2018-05-11;1500000.0;microempresarial
M;agropecuario;criadero de animales;doce de octubre no.1;1;6.0;2017-05-24;7300000.0;microempresarial
M;comercial;distribuidora de;moravia;1;4.0;2018-05-25;3000000.0;microempresarial
M;servicio;taller de electronica;pedregal;1;6.0;2017-11-01;7370000.0;microempresarial
M;industrial;fabrica de;aranjuez;3;4.0;2016-02-24;6000000.0;microempresarial
M;industrial;carpinteria;castilla;1;5.0;2018-06-20;7800000.0;microempresarial
M;servicio;fabrica de;la milagrosa;2;9.0;2017-02-08;7377000.0;microempresarial
M;comercial;variedades;calasanz;1;12.0;2018-07-31;2000000.0;microempresarial
M;industrial;mantenimiento en;manrique central no. 1;3;4.0;2018-05-22;5000000.0;microempresarial
M;comercial;variedades;manrique central no. 1;1;4.0;2017-06-12;7370000.0;microempresarial
M;industrial;fabrica de;santa cruz;2;2.0;2018-04-23;4500000.0;Microempresarial
M;comercial;tienda;andalucia;1;2.0;2018-10-26;7800000.0;microempresarial
M;servicio;recreativo-educativo;belen;1;16.0;2016-09-29;3000000.0;microempresarial
M;industrial;fabrica de;robledo;1;7.0;;3000000.0;microempresarial
M;servicio;mensajeria;cabecera san cristobal;2;19.0;2018-09-11;7800000.0;microempresarial
M;comercial;variedades;cabecera san cristobal;3;19.0;2018-02-09;6000000.0;microempresarial
M;industrial;variedades;belen;3;16.0;2017-10-27;7300000.0;microempresarial
M;comercial;comidas rapidas;manrique central no. 1;1;4.0;;7800000.0;microempresarial
M;servicio;organizaciã³n_y_;florencia;3;5.0;2018-08-21;6000000.0;microempresarial
M;servicio;panaderia;belen;3;16.0;2018-02-22;7000000.0;microempresarial
M;industrial;fabrica de;belen;3;16.0;2017-06-27;7000000.0;microempresarial
M;comercial;tienda;doce de octubre no.1;2;6.0;2017-10-06;7377000.0;microempresarial
M;comercial;variedades;cabecera san antonio;1;19.0;2018-06-05;2100000.0;microempresarial
M;comercial;miscelanea;castilla;3;5.0;2016-09-08;6890000.0;microempresarial
M;comercial;mantenimiento en;cabecera san cristobal;2;19.0;2016-04-06;6800000.0;Microempresarial
M;agropecuario;criadero de animales;cabecera san cristobal;2;19.0;2018-08-21;7800000.0;agropecuaria
M;industrial;fabrica de;santa cruz;1;2.0;2018-05-09;3000000.0;microempresarial
M;servicio;fabrica de;villa hermosa;3;8.0;2017-04-21;7377000.0;microempresarial
M;comercial;variedades;la milagrosa;2;9.0;2016-12-13;11650000.0;microempresarial
M;industrial;fabrica de;aranjuez;3;4.0;2016-10-24;6500000.0;Microempresarial
M;comercial;productos de belleza;castilla;3;5.0;2017-11-14;6000000.0;microempresarial
M;comercial;legumbreria;la milagrosa;1;9.0;;7000000.0;microempresarial
M;comercial;distribuidora de;villa del socorro;1;2.0;2018-12-17;1500000.0;microempresarial
M;comercial;variedades;picacho;1;6.0;2017-09-18;6500000.0;microempresarial
M;servicio;comidas rapidas;aranjuez;1;4.0;2017-06-21;5000000.0;microempresarial
M;servicio;tienda;san diego;2;10.0;2018-07-26;3000000.0;microempresarial
M;comercial;restaurante;la floresta;1;12.0;2017-10-03;7300000.0;microempresarial
M;comercial;tienda;villa hermosa;3;8.0;2017-09-19;7370000.0;microempresarial
M;comercial;almacen de ropa en;castilla;2;5.0;2018-08-15;7800000.0;microempresarial
M;comercial;sembrados;santa elena central;1;19.0;2016-12-23;11650000.0;agropecuaria
M;servicio;variedades;san javier no.1;3;13.0;2017-05-24;11650000.0;Microempresarial
M;comercial;distribuidora de;belen;1;16.0;2018-11-08;7800000.0;microempresarial
M;industrial;fabrica de;manrique central no. 2;2;3.0;2017-08-09;5000000.0;microempresarial
M;comercial;tienda de helados;aranjuez;1;4.0;2017-05-16;6000000.0;microempresarial
M;comercial;distribuidora de;enciso;1;8.0;2018-02-01;7377000.0;microempresarial
M;industrial;reciclaje;playon de los;2;2.0;2017-07-19;7000000.0;Microempresarial
M;comercial;variedades;manrique oriental;2;3.0;2019-01-28;8200000.0;microempresarial
M;industrial;fabrica de;santa cruz;1;2.0;;6890000.0;microempresarial
M;comercial;variedades;manrique central no. 1;2;4.0;2018-03-15;5000000.0;microempresarial
M;servicio;peluqueria;enciso;2;8.0;2018-10-03;6500000.0;microempresarial
M;comercial;variedades;moravia;2;19.0;2016-10-20;6890000.0;microempresarial
M;industrial;publicidad y;manrique oriental;1;3.0;2017-11-27;3600000.0;microempresarial
M;comercial;variedades;la salle;2;3.0;2018-10-24;7000000.0;microempresarial
M;servicio;taller de mecanica;las violetas;2;16.0;2018-03-23;6500000.0;microempresarial
M;industrial;fabrica de;belen;3;16.0;2017-06-13;7000000.0;microempresarial
M;servicio;mantenimiento en;castilla;3;5.0;2018-05-23;6500000.0;microempresarial
M;comercial;tienda;manrique central no. 1;2;4.0;2017-12-18;7300000.0;microempresarial
M;comercial;comidas rapidas;campo valdes no. 1;3;4.0;2018-06-12;2000000.0;microempresarial
M;comercial;recreativo-educativo;prado;2;10.0;2016-05-13;6500000.0;microempresarial
M;comercial;restaurante;la milagrosa;2;9.0;2018-08-06;7800000.0;Microempresarial
M;servicio;taller de mecanica;san pablo;1;1.0;2017-09-05;7300000.0;microempresarial
M;comercial;restaurante;castilla;3;5.0;2018-02-14;7000000.0;microempresarial
M;industrial;fabrica de;robledo;1;7.0;2016-05-31;4000000.0;microempresarial
M;servicio;fabrica de;manrique central no. 1;1;4.0;2017-10-30;7000000.0;microempresarial
M;servicio;barberia;manrique oriental;1;3.0;2019-01-18;6000000.0;microempresarial
M;comercial;carniceria;playon de los;2;2.0;2018-05-03;7800000.0;microempresarial
M;comercial;almacen de ropa en;juan xxiii la quiebra;1;13.0;2019-02-04;8200000.0;microempresarial
M;industrial;carpinteria;manrique oriental;2;3.0;2017-08-29;7000000.0;microempresarial
M;servicio;barberia;buenos aires;2;9.0;2016-11-30;4000000.0;microempresarial
M;servicio;peluqueria;villa hermosa;1;8.0;2018-05-15;7812000.0;microempresarial
M;servicio;distribuidora de;juan xxiii la quiebra;1;13.0;2019-05-02;3000000.0;microempresarial
M;industrial;fabrica de alimentos;lopez de mesa;3;7.0;2018-11-16;7800000.0;microempresarial
M;comercial;comidas rapidas;francisco antonio zea;3;5.0;2019-02-22;8000000.0;microempresarial
M;comercial;variedades;robledo;2;7.0;2018-04-27;6500000.0;microempresarial
M;comercial;tienda naturista;prado;1;10.0;2018-05-22;5000000.0;microempresarial
M;industrial;fabrica de;santo domingo savio;1;1.0;2018-05-29;7800000.0;microempresarial
M;comercial;comidas rapidas;calasanz parte alta;2;12.0;2017-07-24;7370000.0;microempresarial
M;comercial;tienda;san javier no.1;1;13.0;2018-02-13;3000000.0;microempresarial
M;servicio;comidas_rapidas;enciso;1;8.0;;3800000.0;microempresarial
M;industrial;fabrica de;robledo;1;7.0;;5000000.0;microempresarial
M;comercial;variedades;pablo vi;2;2.0;2018-06-19;7000000.0;microempresarial
M;industrial;fabrica de;robledo;2;7.0;2017-11-14;7300000.0;microempresarial
M;comercial;tienda;picacho;1;6.0;2017-10-02;7370000.0;microempresarial
M;servicio;fabrica de;aranjuez;1;4.0;2016-06-20;6500000.0;microempresarial
M;comercial;restaurante;gerona;1;9.0;2016-10-12;6890000.0;microempresarial
M;industrial;fabrica de;castilla;3;5.0;;4000000.0;microempresarial
M;servicio;mantenimiento en;robledo;1;7.0;2018-05-25;7800000.0;microempresarial
M;comercial;fabrica de;enciso;1;8.0;2018-01-10;7300000.0;microempresarial
M;industrial;fabrica de;san javier no.1;1;13.0;2016-02-01;6800000.0;microempresarial
M;servicio;restaurante;cabecera san cristobal;1;19.0;2018-05-30;6000000.0;microempresarial
M;agropecuario;criadero de animales;picachito;1;6.0;2016-05-16;4000000.0;agropecuaria
M;comercial;fabrica de repuestos;popular;1;1.0;2018-03-07;6500000.0;microempresarial
M;comercial;tienda;doce de octubre no.1;2;6.0;2019-04-10;8261160.0;microempresarial
M;comercial;fabrica de alimentos;robledo;2;7.0;2018-07-17;4000000.0;microempresarial
M;comercial;comidas_rapidas;centro admtivo;1;10.0;2018-02-13;7800000.0;microempresarial
M;servicio;mantenimiento en;manrique oriental;2;3.0;2017-10-11;1200000.0;microempresarial
M;comercial;peluqueria;la floresta;3;12.0;;6890000.0;microempresarial
M;industrial;fabrica de;aranjuez;1;4.0;2018-04-24;4000000.0;microempresarial
M;servicio;mantenimiento en;buenos aires;3;9.0;2017-07-13;6000000.0;microempresarial
M;comercial;granero;llanaditas;1;8.0;2017-04-26;4400000.0;microempresarial
M;comercial;almacen de ropa en;carpinelo;1;1.0;2018-03-14;2000000.0;microempresarial
M;comercial;fabrica de alimentos;la floresta;2;12.0;2017-10-02;7370000.0;microempresarial
M;comercial;fabrica de muebles;santo domingo savio;1;1.0;2016-08-29;4000000.0;microempresarial
M;servicio;venta de pollos;cabecera san cristobal;2;19.0;2017-07-26;7300000.0;microempresarial
M;comercial;fabrica de calzado;la milagrosa;2;9.0;2019-04-09;8000000.0;microempresarial
M;servicio;productos de belleza;barrio caicedo;1;9.0;2017-02-08;7350000.0;microempresarial
M;comercial;variedades;enciso;1;8.0;2018-04-04;7000000.0;microempresarial
M;industrial;fabrica de calzado;manrique central no. 2;1;3.0;2018-10-12;7800000.0;Microempresarial
M;comercial;fabrica de;prado;1;10.0;2018-07-13;5000000.0;microempresarial
M;comercial;tienda;enciso;1;8.0;2018-10-29;7500000.0;microempresarial
M;servicio;mantenimiento en;castilla;3;5.0;2018-05-23;6500000.0;microempresarial
M;servicio;variedades;villatina;1;8.0;2019-03-19;8000000.0;Microempresarial
M;servicio;mantenimiento en;belencito;2;13.0;2018-05-24;6000000.0;microempresarial
M;comercial;tienda naturista;popular;2;1.0;2016-09-20;6800000.0;microempresarial
M;servicio;mantenimiento en;villa_hermosa;1;8.0;2017-11-17;7370000.0;microempresarial
M;comercial;variedades;robledo;2;7.0;2017-08-08;2000000.0;microempresarial
M;servicio;marroquineria;la milagrosa;2;9.0;2017-01-26;737717.0;Microempresarial
M;servicio;fotografia;robledo;1;7.0;2016-07-07;1500000.0;microempresarial
M;servicio;comidas rapidas;el salvador;3;9.0;2016-10-10;4000000.0;microempresarial
M;servicio;distribuidora de;suburbano altavista;2;19.0;2018-03-21;7800000.0;microempresarial
M;servicio;peluqueria;robledo;1;2.0;2017-03-28;3500000.0;microempresarial
M;comercial;fabrica de;robledo;1;7.0;2017-05-02;7300000.0;microempresarial
M;agropecuario;variedades;robledo;2;12.0;2016-09-06;11650000.0;microempresarial
M;comercial;fabrica de alimentos;san javier no.1;1;13.0;2018-05-16;2000000.0;microempresarial
M;comercial;comidas rapidas;santa cruz;2;2.0;2018-02-14;5000000.0;microempresarial
M;servicio;barberia;santa cruz;2;2.0;2016-03-11;6400000.0;microempresarial
M;comercial;variedades;san javier no.1;2;13.0;2018-07-25;6000000.0;microempresarial
M;comercial;bares;aranjuez;2;4.0;2017-01-26;7377000.0;microempresarial
M;industrial;venta de calzado;moravia;1;4.0;2017-03-21;7000000.0;microempresarial
M;comercial;papeleria;enciso;2;8.0;;6500000.0;microempresarial
M;comercial;comidas rapidas;enciso;1;8.0;2018-10-22;7800000.0;microempresarial
M;servicio;cerrajeria;buenos aires;2;9.0;2017-07-18;7377000.0;microempresarial
M;comercial;cerrajeria;robledo;1;7.0;2016-12-02;6800000.0;microempresarial
M;comercial;comidas rapidas;playon de los;3;2.0;2018-07-04;7800000.0;microempresarial
M;servicio;barberia;campo valdes no. 1;3;4.0;2016-11-30;6890000.0;microempresarial
M;comercial;bares;belen;1;16.0;2016-10-12;5000000.0;microempresarial
M;comercial;tienda;castilla;1;5.0;2019-01-29;6500000.0;microempresarial
M;industrial;fabrica de;manrique central no. 1;2;4.0;2017-05-04;7370000.0;microempresarial
M;comercial;almacen de ropa en;belen;2;16.0;2018-01-19;7800000.0;microempresarial
M;comercial;fabrica de;aranjuez;3;4.0;;6000000.0;microempresarial
M;industrial;variedades;belen;2;16.0;2018-02-02;5000000.0;microempresarial
M;servicio;peluqueria;la milagrosa;1;9.0;2016-08-29;5600000.0;microempresarial
M;comercial;tienda;enciso;1;8.0;2017-09-08;5000000.0;microempresarial
M;industrial;fabrica de;belen;2;16.0;2016-05-24;6500000.0;microempresarial
M;comercial;variedades;girardot;3;5.0;2016-02-16;6890000.0;Microempresarial
M;industrial;montallantas;la milagrosa;1;9.0;;6800000.0;microempresarial
M;comercial;fabrica de calzado;robledo;2;7.0;2017-03-30;5000000.0;microempresarial
M;comercial;fabrica de calzado;kennedy;2;6.0;2019-06-18;4500000.0;microempresarial
M;comercial;variedades;centro admtivo;1;10.0;2016-11-29;6800000.0;microempresarial
M;agropecuario;jardineria;cabecera san antonio;2;19.0;;4500000.0;microempresarial
M;comercial;cafeteria;san_javier_no.1;2;13.0;2016-11-03;6500000.0;microempresarial
M;comercial;distribuidora de;cabecera san cristobal;1;19.0;2018-04-03;7000000.0;microempresarial
M;comercial;fabrica_de_colchones;manrique oriental;1;3.0;2018-10-31;6000000.0;microempresarial
M;comercial;taller de electronica;belen;3;16.0;2018-07-26;6500000.0;microempresarial
M;industrial;fotografia;robledo;1;7.0;2016-08-24;4000000.0;microempresarial
M;industrial;ebanistaria;calasanz;2;12.0;2016-09-14;1250000.0;microempresarial
M;comercial;almacen de ropa en;guayabal;2;15.0;;7300000.0;microempresarial
M;comercial;tienda;la libertad;2;8.0;2018-06-27;7800000.0;microempresarial
M;servicio;barberia;belen;1;16.0;;6800000.0;microempresarial
M;servicio;barberia;manrique oriental;1;3.0;2018-04-10;7800000.0;microempresarial
M;industrial;fabrica de;san pablo;2;1.0;;4400000.0;microempresarial
M;comercial;variedades;robledo;1;7.0;2018-12-11;7800000.0;Microempresarial
M;servicio;tienda;los mangos;1;8.0;2018-03-06;7800000.0;Microempresarial
M;comercial;variedades;jesus nazareno;3;10.0;2018-09-24;2000000.0;microempresarial
M;agropecuario;criadero de animales;cabecera san cristobal;1;19.0;2017-11-28;7300000.0;microempresarial
M;servicio;mantenimiento en;andalucia;1;2.0;2016-01-22;6890000.0;microempresarial
M;servicio;variedades;enciso;2;8.0;2017-03-13;6000000.0;microempresarial
M;industrial;fabrica de;manrique central no. 1;3;4.0;2016-08-26;1000000.0;microempresarial
M;servicio;panaderia;belen;3;16.0;2018-02-22;7000000.0;microempresarial
M;servicio;comidas rapidas;san javier no.1;2;13.0;2017-07-05;4000000.0;microempresarial
M;industrial;joyeria;robledo;2;7.0;2016-02-18;6890000.0;microempresarial
M;comercial;granero;popular;1;1.0;2018-03-01;7800000.0;microempresarial
M;industrial;fabrica de;santander;1;6.0;2018-07-09;6500000.0;microempresarial
M;industrial;fabrica de;barrio caicedo;1;9.0;2018-04-30;7800000.0;microempresarial
M;industrial;fabrica de;robledo;1;16.0;2017-09-06;6500000.0;microempresarial
M;agropecuario;viveros;cabecera san cristobal;2;19.0;2017-03-03;2000000.0;Microempresarial
M;servicio;peluqueria;juan xxiii la quiebra;1;13.0;2018-12-13;7800000.0;microempresarial
M;comercial;tienda;barrio caicedo;1;9.0;2017-06-21;7377000.0;Microempresarial
M;comercial;variedades;manrique central no. 2;2;3.0;2018-01-29;7800000.0;microempresarial
M;comercial;variedades;san javier no.1;2;13.0;2018-06-05;7800000.0;microempresarial
M;industrial;fabrica de calzado;eduardo santos;2;10.0;2019-04-10;8200000.0;microempresarial
M;comercial;comidas rapidas;robledo;2;16.0;2019-05-23;6500000.0;microempresarial
M;comercial;taller de mecanica;kennedy;1;6.0;2016-07-11;4000000.0;microempresarial
M;agropecuario;sembrados;santa elena central;1;19.0;2019-06-26;7500000.0;agropecuaria
M;industrial;fabrica de;robledo;2;7.0;2018-10-25;7000000.0;microempresarial
M;comercial;tienda;alfonso lopez;3;5.0;2017-08-28;4400000.0;credioportuno
M;servicio;mantenimiento en;enciso;1;8.0;2016-12-28;6800000.0;microempresarial
M;industrial;fabrica de calzado;san jose de la cima no.;1;3.0;2016-11-22;1000000.0;microempresarial
M;industrial;fabrica de;robledo;2;7.0;2017-06-02;5000000.0;microempresarial
M;comercial;variedades;barrio_cristobal;1;12.0;2016-03-29;6890000.0;microempresarial
M;comercial;restaurante;robledo;1;7.0;;7800000.0;microempresarial
M;comercial;almacen de ropa en;el pinal;2;8.0;2016-08-18;4100000.0;credioportuno
M;comercial;mantenimiento en;la candelaria;1;10.0;2016-02-23;3000000.0;microempresarial
M;servicio;servicios;20 de julio;2;13.0;2018-01-10;6000000.0;microempresarial
M;comercial;variedades;granizal;1;1.0;2018-11-13;6690000.0;microempresarial
M;industrial;ebanistaria;picacho;1;6.0;2019-04-30;5200000.0;microempresarial
M;comercial;panaderia;castilla;1;5.0;2017-11-23;6500000.0;microempresarial
M;comercial;tienda;manrique central no. 1;1;4.0;2017-08-16;5000000.0;microempresarial
M;comercial;tienda;robledo;1;7.0;2017-09-01;7377000.0;microempresarial
